t,pos
0.011996984481811523,0.010236535202312783
0.013997077941894531,0.015354802803469174
0.01599574089050293,0.020473070404625565
0.018994569778442383,0.03582787320809474
0.020993947982788086,0.05118267601156392
0.021993637084960938,0.061419211213876695
0.024992942810058594,0.07165574641618948
0.027992725372314453,0.08189228161850226
0.028992176055908203,0.10748361962428421
0.030991077423095703,0.1330749576300662
0.033989906311035156,0.14331149283237896
0.03598976135253906,0.17402109843931732
0.03698873519897461,0.1893759012427865
0.03898811340332031,0.21496723924856842
0.04098773002624512,0.22008550684972483
0.04298686981201172,0.24055857725435043
0.04498624801635742,0.26103164765897596
0.046985626220703125,0.28150471806360156
0.04898524284362793,0.2968595208670707
0.05098271369934082,0.3224508588728527
0.052982330322265625,0.3429239292774782
0.05498147010803223,0.3633969996821038
0.05698084831237793,0.378751802485573
0.05897998809814453,0.38898833768788577
0.060979604721069336,0.40946140809251136
0.06297898292541504,0.42993447849713684
0.06497955322265625,0.445289281300606
0.06703019142150879,0.46576235170523167
0.06897735595703125,0.48111715450870085
0.07097673416137695,0.49647195731217
0.07297611236572266,0.5220632953179519
0.07397580146789551,0.5322998305202647
0.07497668266296387,0.5476546333237339
0.07697558403015137,0.5630094361272031
0.07797479629516602,0.5681277037283595
0.07997322082519531,0.5783642389306723
0.08197259902954102,0.5834825065318286
0.08397197723388672,0.6039555769364541
0.08597111701965332,0.6193103797399234
0.08797073364257812,0.6295469149422361
0.08997035026550293,0.6500199853468617
0.09196925163269043,0.6602565205491745
0.09396862983703613,0.6653747881503309
0.09596896171569824,0.6807295909538
0.09796762466430664,0.6960843937572693
0.09996700286865234,0.6807295909538
0.10196661949157715,0.706320928959582
0.10396575927734375,0.7165574641618948
0.10596466064453125,0.7267939993642076
0.10798215866088867,0.7319122669653639
0.10996365547180176,0.7472670697688333
0.11196279525756836,0.7523853373699896
0.11396193504333496,0.757503604971146
0.11496186256408691,0.7626218725723023
0.11696171760559082,0.7728584077746151
0.11796140670776367,0.7728584077746151
0.11896085739135742,0.7779766753757715
0.15494894981384277,0.8086862809827099
0.15694832801818848,0.8086862809827099
0.15894746780395508,0.8086862809827099
0.16094708442687988,0.8086862809827099
0.16194653511047363,0.8086862809827099
0.16294622421264648,0.8086862809827099
0.19893503189086914,0.7984497457803971
0.20093441009521484,0.7984497457803971
0.20293331146240234,0.7984497457803971
0.20493292808532715,0.7984497457803971
0.20693302154541016,0.7984497457803971
0.20893168449401855,0.7984497457803971
0.2099313735961914,0.7933314781792408
0.21093106269836426,0.7933314781792408
0.2469193935394287,0.7882132105780844
0.24891877174377441,0.7882132105780844
0.2509183883666992,0.7882132105780844
0.2529175281524658,0.7882132105780844
0.2539174556732178,0.7882132105780844
0.2559173107147217,0.7882132105780844
0.25691699981689453,0.7882132105780844
0.25891590118408203,0.7882132105780844
0.2599153518676758,0.7933314781792408
0.26091504096984863,0.7882132105780844
0.26291561126708984,0.7882132105780844
0.2639143466949463,0.7882132105780844
0.2659134864807129,0.7933314781792408
0.2679126262664795,0.7882132105780844
0.2699127197265625,0.7882132105780844
0.27191162109375,0.7882132105780844
0.2739109992980957,0.7882132105780844
0.2759106159210205,0.7882132105780844
0.2779097557067871,0.7882132105780844
0.2799084186553955,0.7882132105780844
0.2819080352783203,0.7882132105780844
0.2839081287384033,0.7882132105780844
0.2859065532684326,0.7779766753757715
0.2879059314727783,0.7779766753757715
0.2899055480957031,0.7779766753757715
0.29190492630004883,0.7779766753757715
0.29390406608581543,0.7779766753757715
0.29590392112731934,0.7779766753757715
0.29790353775024414,0.7779766753757715
0.29990243911743164,0.7779766753757715
0.3009021282196045,0.7779766753757715
0.33689069747924805,0.7779766753757715
0.33889102935791016,0.7779766753757715
0.34089016914367676,0.7779766753757715
0.34288930892944336,0.7779766753757715
0.34488868713378906,0.7779766753757715
0.34688782691955566,0.7779766753757715
0.34888672828674316,0.7779766753757715
0.3498866558074951,0.7779766753757715
0.35088634490966797,0.7779766753757715
0.3868744373321533,0.7779766753757715
0.388873815536499,0.7779766753757715
0.39087462425231934,0.7779766753757715
0.39287257194519043,0.7779766753757715
0.39487242698669434,0.7779766753757715
0.39687132835388184,0.7779766753757715
0.3978710174560547,0.7779766753757715
0.39887070655822754,0.7779766753757715
