,Servo Displacement (deg),Spring Displacement (deg),Spring Displacement (rad),Tz (Nm),Spring Moment (Nm),Force (N),Fx (N),Fy (N),"Min Laminate Length (m, 2*r)"
34,-26.39999999999998,-52.79999999999997,-0.9215338450530055,0.19351512,0.12060029088112616,-7.201539922034583,-5.736242003746181,-4.354044662508168,0.03349291740010353
35,-27.27999999999998,-54.55999999999997,-0.9522516398881056,0.20052812,0.12692857397928053,-7.5207488271294505,-6.127328419745678,-4.360906942064453,0.03375423828047908
36,-28.15999999999998,-56.31999999999996,-0.9829694347232056,0.20557712,0.1322418659855601,-7.772587436016887,-6.4679411363225405,-4.310319350998745,0.034027758986093386
37,-29.039999999999978,-58.07999999999995,-1.0136872295583057,0.21148812,0.1383419418555005,-8.06331572275452,-6.8440389825927355,-4.263354412850431,0.03431390921853704
38,-29.919999999999977,-59.83999999999994,-1.0444050243934058,0.21867512,0.14554893918753586,-8.410037883744389,-7.271535442927556,-4.225341348135575,0.03461314709862718
39,-30.799999999999976,-61.59999999999993,-1.0751228192285058,0.22526712000000002,0.15265886708508977,-8.741856315797383,-7.689761432396181,-4.1578384960071295,0.03492596116209789
40,-31.679999999999975,-63.35999999999993,-1.105840614063606,0.22933512,0.15833870308101128,-8.983024171764589,-8.029399118875281,-4.027837268350315,0.03525287254123193
41,-30.799999999999976,-61.59999999999993,-1.0751228192285058,0.21938412000000002,0.14867207968770313,-8.513556949667803,-7.488938220793943,-4.049253790560503,0.03492596116209789
42,-29.919999999999977,-59.83999999999994,-1.0444050243934058,0.21035112,0.14000853125362436,-8.089904732134418,-6.994740071662049,-4.064501187710005,0.03461314709862718
43,-29.039999999999978,-58.07999999999995,-1.0136872295583057,0.20222112,0.13228006577860824,-7.709996837500985,-6.5441464437036165,-4.076542475877873,0.03431390921853704
44,-28.15999999999998,-56.31999999999996,-0.9829694347232056,0.19354112,0.12449945234049006,-7.3175228725095325,-6.089260184294523,-4.057961483018978,0.034027758986093386
45,-27.27999999999998,-54.55999999999997,-0.9522516398881056,0.18476312,0.11694977914101366,-6.929487086583058,-5.645613772756065,-4.018063764052082,0.03375423828047908
46,-26.39999999999998,-52.79999999999997,-0.9215338450530055,0.17631112000000002,0.10987860978293137,-6.561304198755271,-5.226275095566348,-3.966958710910223,0.03349291740010353
47,-25.519999999999982,-51.03999999999998,-0.8908160502179054,0.16804112000000002,0.10317007734669567,-6.206952257630217,-4.826433719500477,-3.902793086978816,0.033243393235341395
48,-24.639999999999983,-49.27999999999999,-0.8600982553828054,0.15940312,0.09646979490576908,-5.845717576661418,-4.43050831148224,-3.8135298724377433,0.03300528759409021
49,-23.759999999999984,-47.51999999999997,-0.8293804605477049,0.15123212,0.09026989698220911,-5.5079150910911,-4.062159628974725,-3.7196757653587227,0.03277824566621158
50,-22.879999999999985,-45.75999999999998,-0.7986626657126048,0.14281412000000002,0.08412383111367967,-5.167004486058906,-3.7017645747676897,-3.6048404114395756,0.03256193461439957
51,-21.999999999999986,-43.99999999999996,-0.7679448708775043,0.13489112,0.07845518377078867,-4.849491979956367,-3.368740196350464,-3.4884325926057054,0.0323560422803275
52,-21.119999999999987,-42.23999999999997,-0.7372270760424042,0.12702112000000002,0.07298657210372968,-4.538926973923952,-3.0512373971289937,-3.3603286180038894,0.03216027599608283
53,-20.239999999999988,-40.479999999999976,-0.7065092812073042,0.11896311999999999,0.0675683948422256,-4.2264108923196195,-2.7437123145956916,-3.2147459877032083,0.0319743614919284
54,-19.35999999999999,-38.719999999999985,-0.6757914863722041,0.11158312,0.06267967701143674,-3.94236080470922,-2.4660059758293325,-3.075877637631502,0.03179804189234266
55,-18.47999999999999,-36.959999999999994,-0.645073691537104,0.10330911999999999,0.05742408847795274,-3.6308652312758234,-2.183084311932712,-2.901262693152917,0.031631076793106366
56,-17.59999999999999,-35.199999999999974,-0.6143558967020035,0.09549212,0.05255063593854845,-3.339385050880603,-1.9249294594618875,-2.7287614579036794,0.03147324141293065
57,-16.71999999999999,-33.43999999999998,-0.5836381018669035,0.08914812,0.048596293795086384,-3.102783062850231,-1.709830307094333,-2.5891587545092634,0.03132432581377159
58,-15.839999999999993,-31.67999999999999,-0.5529203070318034,0.08133412,0.043940768489563437,-2.818149013181198,-1.4800203651732258,-2.398229259092356,0.03118413418455966
59,-14.959999999999994,-29.919999999999995,-0.5222025121967033,0.07382612,0.039548520170056764,-2.547204915151347,-1.2705211379961043,-2.2077202987870237,0.03105248418359535
60,-14.079999999999995,-28.15999999999998,-0.4914847173616028,0.06648712,0.03533479432773614,-2.2848820590245458,-1.0783166916539793,-2.0144277440882967,0.030929206335333692
61,-13.199999999999996,-26.399999999999984,-0.46076692252650275,0.05862811999999999,0.030926705857749034,-2.0073058905645498,-0.8925188143301285,-1.7979674925765154,0.030814143477704812
62,-12.319999999999997,-24.639999999999993,-0.4300491276914027,0.051926120000000006,0.027201471331844137,-1.7716701878634802,-0.7386366865844075,-1.6103512349161058,0.030707150256501583
63,-11.439999999999998,-22.880000000000003,-0.3993313328563026,0.044449119999999995,0.023134664041774545,-1.511669759756131,-0.5877407883841771,-1.392733365806501,0.03060809266371344
64,-10.559999999999999,-21.120000000000008,-0.36861353802120256,0.036319119999999996,0.018790665009409836,-1.2314945006928748,-0.443735113681032,-1.1487723247551165,0.030516847617001387
65,-9.68,-19.359999999999992,-0.33789574318610205,0.02834012,0.014582344284692943,-0.9583149411678724,-0.31768385374685376,-0.9041263714404809,0.03043330257779731
66,-8.8,-17.599999999999998,-0.307177948351002,0.02007712,0.010279139835685682,-0.6772091814988298,-0.2047676662249991,-0.6455094719483847,0.030357355205773873
67,-7.920000000000001,-15.840000000000007,-0.2764601535159019,0.01207612,0.0061549182893214606,-0.4064139429258485,-0.11093147234283814,-0.39098145921307437,0.030288913047672898
68,-7.040000000000001,-14.07999999999999,-0.2457423586808014,0.00399512,0.0020280239682485533,-0.13418228990634065,-0.03264339083954014,-0.13015105054899204,0.03022789325870226
69,-6.160000000000001,-12.319999999999997,-0.21502456384570134,-0.00137388,-0.0006949418547263166,0.0460619562321926,0.00982830531020113,0.04500120250244319,0.030174222354916975
