,Servo Displacement (deg),Spring Displacement (deg),Spring Displacement (rad),Tz (Nm),Spring Moment (Nm),Force (N),Fx (N),Fy (N)
112,-25.0,49.7865942652674,0.8689399932834432,0.1280481,0.06163132606730278,7.081008112923191,-2.455360930497589,6.64167739326972
113,-25.0,49.7865942652674,0.8689399932834432,0.13184210000000002,0.06345743087556895,7.290814777609594,-2.5281120245810467,6.838466912443106
114,-25.0,49.7865942652674,0.8689399932834432,0.1361301,0.06552130473372532,7.527939442389584,-2.6103357176305617,7.060879526627468
115,-25.0,49.7865942652674,0.8689399932834432,0.1399821,0.0673753257462296,7.74095348360519,-2.6841989792039604,7.260677425377039
116,-25.0,49.7865942652674,0.8689399932834432,0.1435121,0.0690743636938257,7.936161055124164,-2.751887793678025,7.443773630617429
117,-25.0,49.7865942652674,0.8689399932834432,0.1477661,0.07112187288053215,8.171405533662897,-2.8334595264748166,7.664422711946786
118,-25.0,49.7865942652674,0.8689399932834432,0.1516971,0.07301391768846423,8.388788242909664,-2.908837636870722,7.868318231153577
119,-25.0,49.7865942652674,0.8689399932834432,0.15571310000000002,0.07494687417502115,8.610871417759581,-2.9858456478984405,8.076622582497887
120,-25.0,49.7865942652674,0.8689399932834432,0.1434101,0.0690252696794759,7.930520496400387,-2.749931912919851,7.438483032052409
121,-25.0,49.7865942652674,0.8689399932834432,0.1364611,0.0656806196234291,7.546243608444195,-2.616682742443852,7.07804803765709
122,-25.0,49.7865942652674,0.8689399932834432,0.1298591,0.06250298547894485,7.1811556800679135,-2.4900874016059555,6.735611452105514
123,-25.0,49.7865942652674,0.8689399932834432,0.1233961,0.05939225396185886,6.823754395442662,-2.3661574276836093,6.400384603814112
124,-25.0,49.7865942652674,0.8689399932834432,0.1175331,0.0565703107644776,6.499532868016105,-2.2537326346917,6.09627892355224
125,-25.0,49.7865942652674,0.8689399932834432,0.1115651,0.053697829611148,6.169504883079775,-2.139294435036964,5.7867270388852
126,-25.0,49.7865942652674,0.8689399932834432,0.1060541,0.05104530889466017,5.864748813209783,-2.0336193481909097,5.500879110533982
127,-25.0,49.7865942652674,0.8689399932834432,0.1006881,0.04846257868876765,5.568011184662808,-1.9307246800697109,5.222552131123234
128,-25.0,49.7865942652674,0.8689399932834432,0.0953441,0.045890437387930964,5.2724901472131185,-1.828251868582628,4.945366261206903
129,-25.0,49.7865942652674,0.8689399932834432,0.09035409999999999,0.04348868119572006,4.996545166510658,-1.7325671138445025,4.686541880427993
130,-24.639999999999983,49.03794779157727,0.8558736473841053,0.08530209999999999,0.04098182265487034,4.705060285222428,-1.5794690399261508,4.432027734512965
131,-23.759999999999984,47.2024853964257,0.8238387852921694,0.0811331,0.038823105346467025,4.448317141170423,-1.3733786486656618,4.230999465353297
132,-22.879999999999985,45.36027142465851,0.7916860859585899,0.07642209999999999,0.036446801296264285,4.166547005351381,-1.1746782041366148,3.9975298703735707
133,-21.999999999999986,43.51248208724631,0.7594360781375027,0.07195209999999999,0.03422227673512747,3.902309601598619,-0.996305470598056,3.7729823264872526
134,-21.119999999999987,41.66025670492872,0.72710864672705,0.06777709999999999,0.032169078318999414,3.6579450601339594,-0.837406700840376,3.5608021681000577
135,-20.239999999999988,39.804692652650836,0.6947229445331526,0.0639211,0.030293071426221008,3.4341800647416973,-0.6965268548163303,3.3628028573778987
136,-19.35999999999999,37.94684090214546,0.6622973144728936,0.0599621,0.028389654000824143,3.207913135031084,-0.5679024724336068,3.1572445999175853
137,-18.47999999999999,36.08770218784765,0.6298492226571026,0.056151099999999995,0.026573800536881933,2.9923124603920086,-0.4536159447237695,2.957729946311806
138,-17.59999999999999,34.22822380771197,0.5973952025540843,0.0521291,0.02467190055385932,2.7679706014792638,-0.3502616684737246,2.7457199446140677
139,-16.71999999999999,32.369297057664134,0.5649508102123519,0.0480561,0.022756183060130497,2.543230967101169,-0.2591636170055316,2.52999169398695
140,-15.839999999999993,30.511755286687873,0.5325305903154898,0.0441981,0.020949378193088803,2.3319234914064855,-0.1812084799945446,2.324872180691119
141,-14.959999999999994,28.656372549181444,0.5001480526613369,0.0399031,0.0189393677649283,2.0994339617993187,-0.11332372972392182,2.09637322350717
142,-14.079999999999995,26.803862822388126,0.4678156585035729,0.0362511,0.017235844369110444,1.9024243768661395,-0.058472580016178916,1.9015255630889558
143,-13.199999999999996,24.954879749506063,0.43554481606813855,0.0327361,0.015596916147214233,1.7139732151798643,-0.013709520709309838,1.7139183852785764
144,-12.319999999999997,23.11001686354566,0.40334588446028485,0.0296901,0.014179423873118208,1.5512244071809367,0.022054983646349176,1.5510676126881793
145,-11.439999999999998,21.26980824307092,0.3712281851094179,0.026251100000000003,0.012570463136509107,1.3689461659884494,0.04914626605771312,1.3680636863490896
146,-10.559999999999999,19.434729548558824,0.33920001985698267,0.0226521,0.010878727128898478,1.1792572481656103,0.06726492199679152,1.1773372871101524
147,-9.68,17.605199387090142,0.30726869477481067,0.0196401,0.009461842375696805,1.0209064302700581,0.07925059431885627,1.0178257624303195
148,-8.8,15.781580953284575,0.27544054880484126,0.0170601,0.00824632492391697,0.8856106859260972,0.08648685512069278,0.8813775076083032
149,-7.920000000000001,13.964183895639666,0.24372098633288042,0.0145071,0.007036862082289305,0.7522012309998836,0.08810304447471723,0.7470237917710695
150,-7.040000000000001,12.153266359522746,0.21211451284553684,0.012223099999999999,0.005950599235712937,0.6331355202254709,0.08612739744912724,0.6272500764287062
151,-6.160000000000001,10.349037160829965,0.18062477286772882,0.0092231,0.00450699962720391,0.4773322302286322,0.07368874237063462,0.471610037279609
152,-5.280000000000001,8.551658047565342,0.14925458943468506,0.0061711,0.003027221867096154,0.3191529566214249,0.05494463190055444,0.31438781329038457
153,-4.400000000000001,6.761246010163961,0.11800600441469111,0.0032991,0.0016247174610784618,0.17052408985010312,0.03229390581445171,0.16743825389215383
154,-3.5200000000000014,4.977875605116675,0.08688031906399107,0.0006691,0.0003308216990670533,0.03456963033974797,0.007123008704614305,0.03382783009329467
155,-2.6400000000000015,3.2015812602379166,0.05587813426130106,-0.0007149000000000001,-0.0003548782583395376,-0.03692497427057029,-0.008203485856631297,-0.03600217416604625
156,-1.7600000000000016,1.4323595336299044,0.024999389934172278,-0.0022419,-0.0011173341595851528,-0.11577604330772562,-0.02752469636004812,-0.11245658404148469
