16_10,32_10
-0.065634,-0.118763
-0.065646,-0.11875
-0.06566,-0.118724
-0.06566,-0.118711
-0.065647,-0.118684
-0.065633,-0.118683
-0.065633,-0.118658
-0.065619,-0.118645
-0.065607,-0.118632
-0.065592,-0.118606
-0.06558,-0.118593
-0.06558,-0.118581
-0.06554,-0.118555
-0.06554,-0.118554
-0.065513,-0.118593
-0.065499,-0.118858
-0.0655,-0.119253
-0.065473,-0.119716
-0.06546,-0.120204
-0.065446,-0.120679
-0.065421,-0.121114
-0.065421,-0.121523
-0.065394,-0.121867
-0.06538,-0.122131
-0.065353,-0.122369
-0.065353,-0.122554
-0.065327,-0.122699
-0.065328,-0.122792
-0.065301,-0.122859
-0.0653,-0.122886
-0.065274,-0.122898
-0.065261,-0.122912
-0.065248,-0.122885
-0.065248,-0.122885
-0.065221,-0.122859
-0.065221,-0.122832
-0.06522,-0.122805
-0.065195,-0.12278
-0.065181,-0.122752
-0.065168,-0.122726
-0.065154,-0.122686
-0.065153,-0.122658
-0.065128,-0.122619
-0.065128,-0.122606
-0.065115,-0.122566
-0.065088,-0.122538
-0.065088,-0.122498
-0.065075,-0.122472
-0.065061,-0.122445
-0.065048,-0.122419
-0.065036,-0.12238
-0.065023,-0.122353
-0.065023,-0.122327
-0.064996,-0.122301
-0.064996,-0.122275
-0.064996,-0.122262
-0.06497,-0.122236
-0.064956,-0.122209
-0.064943,-0.122183
-0.064929,-0.122156
-0.064929,-0.12213
-0.064917,-0.12213
-0.064916,-0.12209
-0.064904,-0.122063
-0.06489,-0.122037
-0.06489,-0.122023
-0.064889,-0.121997
-0.064864,-0.12197
-0.064864,-0.121956
-0.06485,-0.12193
-0.064838,-0.121903
-0.064838,-0.12189
-0.064811,-0.121865
-0.064797,-0.121852
-0.06481,-0.121812
-0.064784,-0.121799
-0.064783,-0.121773
-0.06477,-0.12176
-0.064758,-0.121733
-0.064757,-0.121733
-0.064757,-0.121707
-0.064731,-0.121681
-0.064731,-0.121667
-0.064731,-0.121639
-0.064705,-0.121627
-0.064691,-0.121599
-0.064691,-0.121586
-0.064691,-0.12156
-0.064664,-0.121546
-0.064652,-0.121521
-0.06456,-0.121494
-0.064389,-0.12148
-0.064152,-0.121467
-0.063954,-0.121454
-0.063796,-0.121428
-0.06365,-0.121415
-0.063558,-0.121401
-0.063466,-0.121375
-0.063413,-0.121349
-0.063374,-0.121335
-0.063333,-0.121322
-0.063307,-0.121309
-0.063281,-0.121282
-0.063268,-0.121269
-0.063255,-0.121243
-0.063228,-0.12123
-0.063228,-0.121216
-0.063228,-0.121203
-0.063215,-0.121176
-0.063227,-0.121163
-0.063215,-0.121151
-0.063214,-0.121122
-0.063214,-0.12111
-0.063188,-0.12111
-0.0632,-0.121083
-0.063175,-0.121058
-0.063175,-0.121004
-0.063187,-0.120833
-0.063175,-0.120596
-0.063188,-0.120345
-0.063174,-0.120134
-0.063148,-0.119963
-0.063148,-0.119805
-0.063148,-0.119712
-0.063148,-0.11962
-0.063147,-0.119554
-0.063148,-0.119502
-0.063135,-0.119449
-0.063135,-0.119409
-0.063135,-0.119396
-0.063122,-0.119356
-0.063122,-0.119329
-0.063121,-0.119303
-0.063109,-0.119303
-0.063108,-0.119276
-0.063109,-0.119277
-0.063109,-0.119263
-0.063108,-0.119236
-0.063095,-0.119236
-0.06308,-0.119223
-0.063068,-0.11921
-0.063068,-0.119197
-0.063081,-0.119184
-0.063068,-0.119184
-0.063081,-0.119158
-0.063054,-0.119144
-0.063054,-0.119144
-0.063055,-0.119131
-0.063042,-0.119118
-0.063055,-0.119105
-0.063042,-0.119105
-0.063041,-0.119105
-0.063028,-0.119092
-0.063015,-0.119078
-0.063015,-0.119078
-0.063016,-0.119051
-0.063015,-0.119051
-0.063002,-0.119039
-0.062989,-0.119024
-0.062988,-0.119011
-0.06299,-0.119011
-0.06299,-0.118999
-0.062976,-0.118972
-0.062963,-0.118971
-0.062976,-0.118972
-0.062949,-0.118958
-0.062949,-0.118946
-0.06295,-0.118933
-0.06295,-0.118906
-0.06295,-0.118919
-0.062923,-0.118893
-0.062922,-0.118879
-0.062909,-0.118879
-0.062909,-0.118866
-0.062909,-0.118866
-0.062909,-0.11884
-0.062896,-0.118826
-0.062895,-0.118826
-0.062883,-0.118812
-0.062882,-0.118813
-0.062883,-0.1188
-0.062883,-0.118786
-0.062882,-0.118773
-0.06287,-0.11876
-0.062857,-0.118747
-0.062843,-0.118747
-0.062843,-0.118735
-0.062856,-0.118735
-0.062843,-0.118708
-0.062829,-0.118707
-0.062842,-0.118682
-0.062777,-0.118682
-0.062552,-0.118655
-0.062223,-0.118655
-0.061853,-0.118668
-0.061483,-0.118641
-0.061114,-0.118628
-0.060783,-0.118615
-0.060493,-0.118602
-0.060295,-0.118615
-0.060123,-0.11859
-0.060005,-0.118589
-0.059911,-0.118576
-0.059858,-0.118549
-0.059819,-0.118561
-0.05978,-0.118549
-0.059753,-0.118535
-0.059726,-0.118522
-0.059727,-0.118509
-0.059714,-0.118522
-0.059714,-0.118496
-0.0597,-0.118496
-0.059713,-0.118497
-0.0597,-0.11847
-0.059713,-0.11847
-0.059713,-0.118443
-0.0597,-0.11843
-0.059699,-0.118391
-0.059699,-0.11806
-0.059699,-0.117545
-0.059699,-0.116897
-0.0597,-0.11625
-0.059713,-0.115615
-0.059713,-0.115047
-0.059699,-0.114545
-0.059699,-0.114162
-0.059699,-0.113871
-0.059712,-0.11366
-0.059699,-0.113462
-0.059699,-0.113342
-0.059713,-0.113237
-0.059713,-0.113132
-0.059712,-0.113066
-0.0597,-0.112986
-0.0597,-0.112946
-0.059712,-0.112906
-0.059713,-0.11288
-0.059725,-0.112853
-0.059699,-0.112827
-0.059699,-0.112826
-0.059712,-0.112813
-0.0597,-0.112814
-0.059712,-0.112814
-0.059712,-0.112813
-0.059713,-0.112813
-0.059699,-0.112813
-0.059699,-0.112799
-0.059698,-0.112812
-0.059687,-0.112813
-0.059685,-0.112827
-0.059698,-0.112813
-0.059699,-0.112814
-0.059712,-0.112826
-0.059685,-0.112799
-0.059685,-0.112813
-0.059698,-0.1128
-0.059685,-0.1128
-0.059698,-0.112813
-0.059685,-0.112813
-0.059685,-0.112813
-0.059685,-0.1128
-0.059685,-0.112774
-0.059685,-0.112813
-0.059685,-0.112787
-0.059685,-0.1128
-0.059685,-0.112786
-0.059685,-0.112773
-0.059685,-0.1128
-0.059686,-0.112773
-0.059673,-0.112786
-0.059673,-0.112787
-0.059646,-0.112787
-0.059659,-0.112785
-0.059659,-0.112772
-0.059646,-0.112786
-0.059659,-0.112773
-0.059646,-0.11276
-0.059659,-0.112773
-0.059646,-0.11276
-0.059646,-0.112773
-0.059659,-0.112759
-0.059646,-0.112747
-0.059659,-0.112759
-0.059646,-0.112733
-0.059633,-0.112733
-0.059659,-0.112747
-0.059633,-0.112734
-0.059659,-0.112747
-0.059633,-0.11272
-0.059633,-0.11272
-0.059646,-0.112734
-0.059619,-0.11272
-0.059632,-0.11272
-0.05958,-0.112721
-0.059342,-0.112721
-0.059065,-0.112707
-0.058736,-0.112707
-0.058405,-0.112707
-0.058088,-0.11268
-0.05781,-0.11268
-0.057559,-0.11268
-0.057374,-0.11268
-0.057229,-0.112694
-0.057083,-0.112681
-0.056978,-0.112681
-0.056911,-0.112668
-0.056832,-0.112654
-0.056779,-0.112681
-0.056753,-0.112654
-0.0567,-0.112654
-0.056673,-0.112641
-0.05666,-0.112641
-0.056633,-0.112654
-0.056621,-0.11264
-0.056621,-0.11264
-0.056594,-0.11264
-0.056594,-0.112641
-0.056594,-0.112628
-0.056594,-0.112443
-0.05658,-0.11202
-0.056594,-0.111492
-0.056568,-0.110884
-0.056567,-0.110289
-0.056567,-0.109748
-0.056568,-0.109259
-0.056581,-0.108876
-0.056568,-0.108586
-0.056593,-0.108348
-0.056581,-0.108164
-0.056581,-0.108018
-0.056593,-0.107912
-0.056567,-0.107833
-0.05658,-0.107753
-0.05658,-0.107715
-0.056567,-0.107662
-0.056593,-0.107609
-0.056567,-0.10757
-0.05658,-0.107543
-0.05658,-0.10749
-0.056567,-0.107463
-0.056593,-0.107424
-0.05658,-0.107385
-0.056594,-0.107344
-0.056607,-0.107332
-0.056567,-0.107306
-0.056606,-0.107305
-0.056593,-0.107293
-0.05658,-0.107291
-0.056593,-0.107279
-0.05658,-0.107266
-0.056593,-0.107266
-0.056593,-0.107252
-0.05658,-0.107266
-0.056594,-0.107266
-0.056593,-0.107226
-0.056593,-0.107253
-0.05658,-0.107253
-0.056567,-0.10724
-0.056593,-0.107227
-0.056593,-0.107228
-0.056593,-0.107227
-0.056593,-0.107227
-0.05658,-0.107214
-0.056606,-0.107201
-0.056593,-0.107201
-0.056606,-0.107213
-0.056607,-0.107213
-0.056594,-0.107213
-0.056606,-0.1072
-0.05658,-0.107187
-0.056593,-0.107226
-0.056593,-0.107213
-0.05658,-0.107213
-0.056592,-0.107214
-0.056593,-0.107214
-0.056592,-0.107226
-0.05658,-0.107213
-0.05658,-0.107226
-0.056592,-0.107213
-0.05658,-0.107213
-0.056592,-0.107226
-0.056593,-0.107214
-0.05658,-0.107214
-0.056605,-0.107213
-0.056592,-0.107214
-0.056592,-0.107213
-0.056593,-0.107201
-0.05658,-0.107201
-0.056592,-0.107214
-0.056579,-0.107201
-0.056593,-0.107227
-0.056593,-0.1072
-0.056579,-0.107213
-0.056579,-0.1072
-0.056461,-0.1072
-0.056223,-0.107213
-0.05592,-0.1072
-0.055603,-0.107213
-0.055286,-0.1072
-0.054982,-0.107213
-0.054705,-0.107226
-0.05448,-0.1072
-0.054282,-0.1072
-0.054137,-0.1072
-0.054032,-0.1072
-0.053939,-0.107213
-0.053874,-0.1072
-0.053833,-0.1072
-0.053794,-0.1072
-0.053754,-0.1072
-0.053754,-0.107213
-0.053728,-0.1072
-0.053715,-0.1072
-0.053729,-0.1072
-0.053715,-0.1072
-0.053727,-0.107213
-0.053715,-0.1072
-0.053715,-0.1072
-0.053727,-0.10716
-0.053715,-0.106909
-0.053728,-0.10646
-0.053729,-0.105905
-0.053728,-0.105297
-0.053727,-0.104716
-0.053729,-0.104187
-0.05374,-0.103711
-0.053741,-0.103315
-0.053741,-0.103025
-0.053754,-0.102787
-0.053755,-0.102616
-0.053754,-0.10247
-0.053754,-0.102365
-0.053728,-0.102299
-0.053768,-0.102246
-0.053754,-0.102179
-0.053768,-0.102167
-0.053768,-0.102127
-0.053768,-0.102115
-0.053767,-0.102115
-0.053768,-0.102101
-0.053781,-0.102114
-0.053781,-0.1021
-0.053781,-0.1021
-0.05378,-0.102114
-0.053781,-0.102113
-0.053781,-0.102128
-0.053781,-0.102115
-0.053781,-0.102127
-0.053794,-0.10214
-0.053794,-0.10214
-0.053794,-0.10214
-0.053794,-0.102153
-0.053794,-0.102154
-0.053807,-0.102153
-0.053807,-0.102154
-0.053807,-0.102167
-0.053807,-0.10218
-0.053794,-0.102181
-0.05382,-0.10218
-0.053807,-0.102181
-0.053807,-0.10218
-0.05382,-0.102194
-0.053807,-0.102194
-0.05382,-0.102206
-0.05382,-0.102193
-0.053807,-0.102206
-0.05382,-0.102206
-0.053807,-0.102207
-0.05382,-0.102207
-0.053806,-0.102206
-0.053821,-0.102218
-0.05382,-0.102219
-0.053808,-0.102234
-0.05382,-0.102232
-0.053833,-0.102232
-0.053833,-0.102232
-0.053834,-0.102247
-0.053807,-0.102234
-0.053833,-0.102246
-0.053807,-0.102246
-0.053806,-0.102246
-0.053833,-0.102247
-0.053806,-0.102246
-0.053833,-0.102245
-0.053807,-0.102259
-0.053806,-0.102259
-0.05382,-0.102259
-0.053834,-0.102259
-0.053833,-0.102259
-0.053834,-0.102246
-0.053834,-0.102259
-0.053833,-0.102259
-0.05382,-0.102259
-0.053833,-0.102273
-0.05382,-0.102259
-0.053767,-0.102272
-0.053569,-0.102258
-0.053292,-0.102259
-0.052961,-0.102284
-0.052644,-0.102273
-0.05234,-0.102272
-0.05209,-0.102259
-0.051839,-0.102259
-0.051653,-0.102285
-0.051495,-0.102273
-0.05139,-0.102272
-0.051311,-0.102285
-0.051257,-0.10226
-0.051205,-0.102285
-0.051165,-0.102285
-0.051151,-0.102285
-0.051139,-0.102286
-0.051125,-0.102285
-0.051125,-0.102285
-0.051125,-0.102285
-0.051112,-0.102286
-0.051124,-0.102286
-0.051112,-0.102285
-0.051138,-0.102285
-0.051138,-0.102299
-0.051139,-0.10218
-0.051151,-0.10185
-0.051151,-0.101361
-0.051151,-0.100819
-0.051151,-0.100251
-0.051151,-0.09971
-0.051151,-0.099221
-0.051164,-0.098812
-0.051164,-0.098508
-0.051177,-0.098284
-0.051178,-0.098111
-0.051191,-0.09798
-0.051178,-0.097887
-0.051191,-0.097795
-0.051191,-0.097729
-0.051178,-0.097703
-0.051204,-0.097663
-0.051205,-0.09761
-0.051217,-0.097583
-0.051204,-0.097544
-0.051218,-0.097531
-0.051217,-0.097518
-0.051217,-0.097491
-0.051217,-0.097491
-0.051217,-0.097465
-0.051218,-0.097451
-0.051231,-0.097465
-0.051231,-0.097438
-0.051217,-0.097465
-0.051231,-0.097453
-0.051217,-0.097453
-0.051244,-0.097466
-0.051245,-0.097465
-0.051244,-0.097465
-0.051258,-0.097465
-0.051244,-0.097479
-0.051257,-0.097504
-0.051244,-0.097505
-0.051257,-0.097505
-0.051258,-0.097504
-0.051244,-0.097504
-0.051256,-0.097518
-0.051257,-0.097532
-0.05127,-0.097531
-0.05127,-0.097532
-0.051271,-0.097532
-0.051283,-0.097557
-0.05127,-0.097571
-0.051283,-0.097571
-0.05127,-0.097571
-0.051284,-0.097571
-0.051284,-0.097571
-0.051284,-0.097571
-0.051284,-0.097571
-0.051284,-0.097585
-0.051297,-0.097585
-0.051296,-0.097584
-0.051297,-0.097585
-0.051297,-0.097597
-0.051297,-0.097597
-0.051297,-0.097598
-0.051297,-0.097624
-0.051297,-0.097624
-0.051296,-0.097624
-0.051297,-0.097624
-0.051297,-0.097611
-0.051296,-0.097624
-0.051297,-0.097638
-0.051297,-0.097651
-0.051297,-0.097651
-0.051297,-0.09765
-0.051322,-0.09765
-0.051323,-0.097651
-0.051297,-0.097651
-0.05131,-0.097651
-0.051323,-0.097638
-0.051245,-0.097664
-0.05102,-0.097665
-0.05073,-0.097664
-0.050413,-0.097665
-0.050095,-0.097665
-0.049792,-0.097677
-0.049528,-0.097678
-0.049277,-0.097677
-0.049079,-0.097677
-0.04892,-0.097677
-0.048814,-0.09769
-0.048735,-0.097691
-0.048682,-0.09769
-0.048629,-0.097692
-0.048602,-0.097705
-0.048589,-0.097703
-0.048577,-0.09769
-0.048563,-0.097703
-0.048563,-0.097717
-0.048563,-0.097703
-0.048562,-0.097717
-0.048562,-0.097704
-0.048576,-0.09773
-0.048589,-0.09773
-0.048589,-0.09773
-0.048602,-0.097559
-0.048589,-0.097176
-0.048603,-0.096674
-0.048616,-0.096119
-0.048616,-0.095552
-0.048616,-0.09505
-0.048629,-0.094588
-0.048629,-0.094206
-0.048629,-0.093914
-0.048642,-0.09369
-0.048642,-0.093519
-0.048642,-0.093399
-0.048655,-0.093307
-0.048655,-0.093241
-0.048655,-0.093188
-0.048682,-0.093148
-0.048682,-0.093109
-0.048682,-0.093109
-0.048682,-0.093096
-0.048682,-0.093083
-0.048695,-0.093082
-0.048695,-0.093083
-0.048695,-0.093083
-0.048695,-0.093056
-0.048695,-0.093057
-0.048708,-0.093057
-0.048708,-0.093056
-0.048708,-0.093044
-0.048708,-0.09303
-0.048708,-0.093017
-0.048721,-0.093004
-0.048721,-0.093004
-0.048721,-0.093004
-0.048735,-0.092991
-0.048721,-0.09299
-0.048721,-0.09299
-0.048721,-0.092977
-0.048721,-0.092977
-0.048761,-0.09299
-0.048735,-0.092991
-0.048761,-0.09299
-0.048748,-0.09299
-0.048749,-0.092978
-0.048761,-0.093004
-0.048748,-0.092978
-0.048761,-0.093004
-0.048761,-0.092978
-0.048747,-0.092991
-0.048761,-0.093004
-0.048748,-0.093005
-0.048761,-0.093017
-0.048748,-0.093017
-0.048761,-0.093017
-0.048774,-0.093031
-0.048761,-0.093031
-0.048787,-0.093044
-0.048787,-0.093044
-0.048774,-0.093044
-0.048787,-0.093057
-0.048788,-0.093071
-0.048788,-0.093084
-0.048788,-0.09307
-0.048788,-0.093084
-0.048788,-0.093083
-0.048788,-0.093084
-0.048787,-0.093096
-0.048788,-0.093097
-0.048788,-0.093097
-0.048787,-0.09311
-0.048788,-0.09311
-0.048787,-0.093122
-0.0488,-0.093123
-0.0488,-0.093123
-0.0488,-0.093136
-0.048814,-0.093123
-0.048814,-0.093123
-0.048787,-0.093136
-0.048643,-0.09315
-0.048378,-0.093149
-0.048089,-0.09315
-0.047786,-0.093162
-0.04747,-0.093164
-0.047193,-0.09315
-0.046955,-0.093162
-0.046743,-0.093163
-0.046585,-0.093175
-0.046453,-0.093176
-0.046374,-0.09319
-0.046308,-0.093189
-0.046268,-0.093189
-0.046242,-0.093189
-0.046215,-0.09319
-0.046189,-0.09319
-0.046203,-0.093202
-0.046202,-0.093203
-0.046202,-0.093202
-0.046202,-0.093202
-0.046203,-0.093203
-0.046215,-0.093202
-0.046229,-0.093202
-0.046228,-0.093149
-0.046228,-0.092873
-0.046242,-0.09245
-0.046255,-0.091961
-0.046268,-0.09142
-0.046268,-0.090919
-0.046268,-0.090457
-0.046268,-0.090059
-0.046281,-0.089756
-0.046295,-0.089544
-0.046296,-0.089373
-0.046307,-0.08924
-0.046308,-0.089162
-0.046307,-0.089096
-0.046307,-0.08903
-0.046308,-0.08899
-0.046321,-0.088977
-0.046321,-0.088978
-0.046334,-0.088977
-0.046348,-0.088937
-0.046348,-0.088937
-0.046348,-0.088977
-0.046348,-0.088977
-0.046348,-0.088976
-0.046348,-0.088977
-0.046348,-0.08899
-0.046361,-0.08899
-0.046361,-0.089003
-0.046374,-0.089029
-0.046374,-0.089029
-0.046374,-0.089043
-0.046374,-0.089056
-0.046374,-0.089056
-0.046387,-0.089056
-0.046388,-0.089082
-0.046388,-0.089082
-0.046401,-0.089096
-0.046401,-0.089109
-0.046401,-0.089122
-0.046401,-0.089122
-0.046401,-0.089122
-0.046413,-0.089122
-0.046414,-0.089135
-0.046414,-0.089148
-0.046414,-0.089149
-0.046414,-0.089148
-0.046427,-0.089189
-0.046414,-0.089189
-0.046441,-0.089189
-0.046427,-0.089189
-0.046427,-0.089202
-0.046441,-0.089215
-0.04644,-0.089215
-0.046453,-0.089215
-0.046454,-0.089215
-0.04644,-0.089228
-0.046453,-0.089242
-0.046441,-0.089241
-0.046454,-0.089241
-0.046454,-0.089254
-0.046441,-0.089255
-0.046453,-0.089254
-0.04644,-0.089254
-0.046454,-0.089281
-0.046454,-0.089269
-0.046454,-0.089294
-0.04648,-0.089294
-0.046454,-0.089294
-0.04648,-0.089294
-0.046481,-0.089294
-0.046481,-0.089307
-0.04648,-0.089307
-0.046481,-0.089308
-0.04648,-0.08932
-0.04648,-0.08932
-0.046481,-0.089321
-0.04648,-0.089334
-0.046454,-0.089334
-0.046362,-0.089346
-0.046125,-0.089346
-0.045807,-0.089346
-0.045503,-0.08936
-0.045186,-0.08936
-0.044882,-0.08936
-0.044631,-0.08936
-0.044407,-0.089374
-0.044221,-0.089373
-0.044103,-0.089373
-0.044024,-0.089373
-0.043959,-0.089387
-0.043905,-0.089387
-0.043879,-0.089387
-0.043852,-0.089374
-0.043852,-0.089387
-0.043839,-0.0894
-0.043826,-0.0894
-0.043839,-0.089413
-0.043839,-0.089401
-0.043865,-0.0894
-0.043852,-0.0894
-0.043852,-0.089414
-0.043865,-0.089426
-0.043865,-0.089321
-0.043878,-0.088978
-0.043878,-0.088476
-0.043878,-0.087934
-0.043904,-0.087393
-0.043904,-0.086852
-0.043904,-0.08639
-0.043904,-0.085967
-0.043931,-0.085664
-0.043944,-0.085452
-0.043944,-0.085268
-0.043944,-0.085162
-0.043944,-0.085069
-0.043944,-0.085017
-0.043957,-0.084978
-0.043957,-0.084951
-0.043971,-0.084925
-0.043971,-0.084925
-0.043971,-0.084924
-0.043971,-0.084925
-0.043984,-0.084924
-0.043984,-0.084925
-0.043998,-0.084925
-0.043984,-0.084951
-0.04401,-0.08495
-0.04401,-0.084964
-0.04401,-0.084977
-0.044023,-0.084977
-0.044023,-0.084977
-0.044023,-0.085017
-0.044023,-0.085018
-0.044023,-0.085031
-0.044037,-0.085044
-0.044024,-0.085044
-0.044063,-0.08507
-0.044063,-0.08507
-0.044063,-0.08507
-0.044063,-0.085097
-0.044063,-0.08511
-0.044063,-0.085124
-0.044063,-0.085124
-0.044064,-0.085123
-0.044076,-0.085136
-0.044076,-0.08515
-0.044076,-0.085163
-0.044076,-0.085162
-0.04409,-0.085175
-0.044089,-0.085189
-0.044089,-0.085175
-0.044102,-0.085202
-0.044088,-0.085215
-0.044102,-0.085216
-0.044102,-0.085216
-0.044102,-0.085216
-0.044102,-0.085228
-0.044102,-0.085242
-0.044102,-0.085256
-0.044115,-0.085255
-0.044116,-0.085242
-0.044128,-0.085256
-0.044115,-0.085283
-0.044116,-0.085283
-0.044141,-0.085282
-0.044115,-0.085281
-0.044142,-0.085282
-0.044143,-0.085295
-0.044128,-0.085309
-0.044142,-0.085322
-0.044129,-0.085322
-0.044142,-0.085335
-0.044142,-0.085335
-0.044142,-0.085335
-0.044142,-0.085361
-0.044142,-0.085348
-0.044142,-0.085362
-0.044142,-0.085362
-0.044142,-0.085375
-0.044116,-0.085387
-0.043932,-0.085388
-0.043668,-0.085388
-0.043365,-0.085387
-0.043048,-0.085388
-0.042758,-0.085387
-0.042481,-0.085402
-0.042269,-0.085413
-0.042058,-0.085414
-0.0419,-0.085427
-0.04178,-0.085427
-0.041701,-0.085428
-0.041662,-0.085428
-0.041609,-0.085441
-0.041583,-0.085441
-0.04157,-0.085454
-0.041556,-0.08544
-0.041556,-0.085467
-0.041543,-0.085481
-0.041544,-0.085467
-0.041555,-0.085466
-0.041556,-0.085467
-0.041569,-0.085467
-0.04157,-0.085481
-0.04157,-0.08548
-0.041569,-0.085388
-0.041583,-0.084978
-0.041609,-0.084463
-0.041609,-0.083855
-0.041609,-0.083275
-0.041609,-0.08272
-0.041609,-0.082231
-0.041622,-0.081848
-0.041635,-0.081558
-0.041636,-0.081335
-0.041648,-0.081175
-0.041649,-0.08107
-0.041661,-0.080991
-0.041662,-0.080938
-0.041662,-0.080885
-0.041662,-0.080858
-0.041662,-0.080859
-0.041662,-0.080859
-0.041689,-0.080859
-0.041702,-0.080872
-0.041702,-0.080872
-0.041689,-0.080872
-0.041702,-0.080872
-0.041702,-0.080913
-0.041703,-0.080913
-0.041714,-0.080925
-0.041715,-0.080939
-0.041716,-0.080939
-0.041728,-0.080952
-0.041729,-0.080965
-0.041742,-0.080992
-0.041729,-0.081005
-0.041755,-0.081018
-0.041755,-0.081017
-0.041742,-0.081031
-0.041756,-0.081044
-0.041755,-0.081071
-0.041755,-0.081071
-0.041755,-0.081084
-0.041768,-0.081098
-0.041782,-0.08111
-0.041796,-0.08111
-0.041782,-0.081124
-0.041782,-0.081138
-0.041782,-0.081151
-0.041794,-0.081165
-0.041794,-0.081165
-0.041796,-0.081177
-0.041808,-0.081177
-0.041809,-0.081177
-0.041808,-0.08119
-0.041808,-0.081204
-0.041809,-0.081217
-0.041821,-0.081217
-0.041822,-0.08123
-0.041834,-0.081244
-0.041821,-0.081244
-0.041835,-0.081244
-0.041848,-0.081256
-0.041835,-0.081271
-0.041848,-0.081283
-0.041849,-0.081284
-0.041848,-0.081297
-0.041848,-0.081296
-0.041875,-0.081297
-0.041874,-0.08131
-0.041875,-0.081323
-0.041874,-0.081323
-0.041874,-0.081323
-0.041874,-0.081323
-0.041874,-0.081336
-0.041874,-0.081349
-0.041874,-0.081349
-0.041887,-0.081363
-0.041887,-0.081349
-0.041901,-0.08139
-0.041848,-0.08139
-0.041677,-0.081376
-0.041439,-0.081389
-0.041163,-0.08139
-0.040898,-0.08139
-0.040621,-0.081403
-0.040397,-0.081416
-0.040198,-0.081415
-0.040014,-0.081416
-0.039882,-0.081415
-0.03979,-0.081429
-0.039711,-0.08143
-0.039683,-0.081442
-0.03963,-0.081442
-0.039618,-0.081455
-0.039604,-0.081455
-0.039591,-0.081455
-0.039591,-0.081481
-0.039591,-0.081481
-0.039591,-0.081495
-0.039604,-0.081495
-0.039618,-0.081481
-0.039618,-0.081494
-0.039618,-0.081496
-0.039631,-0.081495
-0.039631,-0.081323
-0.039631,-0.080874
-0.039644,-0.080346
-0.039644,-0.079818
-0.03967,-0.079302
-0.039671,-0.078827
-0.039671,-0.078443
-0.039671,-0.078153
-0.039684,-0.077929
-0.039697,-0.077784
-0.039697,-0.077665
-0.039697,-0.077598
-0.039724,-0.077533
-0.039724,-0.077493
-0.039724,-0.077467
-0.039724,-0.077453
-0.039724,-0.077453
-0.03975,-0.077467
-0.039737,-0.077467
-0.03975,-0.077467
-0.039764,-0.077467
-0.039763,-0.077493
-0.039777,-0.077493
-0.039763,-0.077494
-0.039777,-0.077519
-0.039777,-0.077533
-0.039777,-0.077546
-0.03979,-0.077561
-0.03979,-0.077574
-0.03979,-0.077587
-0.03979,-0.0776
-0.03979,-0.077614
-0.039817,-0.07764
-0.039817,-0.07764
-0.039817,-0.077653
-0.039817,-0.077666
-0.039831,-0.077679
-0.03983,-0.077679
-0.03983,-0.077692
-0.03983,-0.077705
-0.03983,-0.077719
-0.039843,-0.077733
-0.039856,-0.077731
-0.03987,-0.077746
-0.039869,-0.077745
-0.03987,-0.077771
-0.039856,-0.077772
-0.039856,-0.077771
-0.03987,-0.077811
-0.03987,-0.077811
-0.039883,-0.077811
-0.039883,-0.077811
-0.039883,-0.077838
-0.039884,-0.077837
-0.039884,-0.077851
-0.039897,-0.077851
-0.039897,-0.077851
-0.039896,-0.077877
-0.039897,-0.077877
-0.039897,-0.077877
-0.039896,-0.077903
-0.039897,-0.077904
-0.039897,-0.077903
-0.039897,-0.077916
-0.039897,-0.077916
-0.03991,-0.077917
-0.03991,-0.077929
-0.039909,-0.07793
-0.039923,-0.077944
-0.03991,-0.077944
-0.039936,-0.077969
-0.039923,-0.077969
-0.039936,-0.077969
-0.039937,-0.077983
-0.039923,-0.077983
-0.039949,-0.077996
-0.03991,-0.077983
-0.039831,-0.077996
-0.039619,-0.077996
-0.039316,-0.07801
-0.039013,-0.078023
-0.038722,-0.078023
-0.038431,-0.078036
-0.038167,-0.078036
-0.037982,-0.078036
-0.037824,-0.078048
-0.037705,-0.078048
-0.037612,-0.078048
-0.037547,-0.078062
-0.037494,-0.078063
-0.037481,-0.078075
-0.037467,-0.078076
-0.037454,-0.078076
-0.037454,-0.078089
-0.037454,-0.078075
-0.037467,-0.078115
-0.037468,-0.078102
-0.037481,-0.078115
-0.037494,-0.078115
-0.037495,-0.078115
-0.037494,-0.078114
-0.037494,-0.078102
-0.037507,-0.077759
-0.037534,-0.077178
-0.037534,-0.07657
-0.037533,-0.075989
-0.037533,-0.075462
-0.037559,-0.075
-0.03756,-0.074617
-0.037561,-0.074353
-0.037586,-0.074155
-0.037586,-0.07401
-0.037586,-0.073905
-0.037587,-0.073813
-0.037587,-0.073774
-0.0376,-0.073734
-0.037613,-0.073708
-0.037627,-0.073722
-0.037627,-0.073695
-0.037613,-0.073695
-0.037639,-0.073721
-0.037639,-0.073708
-0.037639,-0.073722
-0.037639,-0.073748
-0.037639,-0.073761
-0.037679,-0.073774
-0.037667,-0.073801
-0.037679,-0.073814
-0.037679,-0.073814
-0.03768,-0.073827
-0.037693,-0.073854
-0.037693,-0.073866
-0.037693,-0.073866
-0.037693,-0.073893
-0.037693,-0.073893
-0.037693,-0.07392
-0.037693,-0.073933
-0.037706,-0.073946
-0.037719,-0.073946
-0.037719,-0.073959
