t,pos
0.0029990673065185547,0.3582787320809474
0.004998445510864258,0.3582787320809474
0.006996870040893555,0.3582787320809474
0.008997678756713867,0.3633969996821038
0.010997772216796875,0.3633969996821038
0.012996673583984375,0.3633969996821038
0.014995098114013672,0.3582787320809474
0.016996145248413086,0.3582787320809474
0.018993139266967773,0.3633969996821038
0.02099299430847168,0.3582787320809474
0.022993803024291992,0.3582787320809474
0.024993181228637695,0.3582787320809474
0.026993274688720703,0.3582787320809474
0.0289914608001709,0.3582787320809474
0.030991315841674805,0.3582787320809474
0.032990217208862305,0.3582787320809474
0.03499007225036621,0.3582787320809474
0.03698921203613281,0.3582787320809474
0.03898882865905762,0.3582787320809474
0.040986061096191406,0.3582787320809474
0.04298543930053711,0.3582787320809474
0.044983863830566406,0.3582787320809474
0.046983957290649414,0.3582787320809474
0.04898357391357422,0.3582787320809474
0.05098247528076172,0.3582787320809474
0.05298113822937012,0.3582787320809474
0.05498075485229492,0.3582787320809474
0.056980133056640625,0.3582787320809474
0.05897974967956543,0.3582787320809474
0.06097888946533203,0.3582787320809474
0.06297826766967773,0.3582787320809474
0.06497788429260254,0.3633969996821038
0.06697702407836914,0.3633969996821038
0.06897640228271484,0.3633969996821038
0.07097554206848145,0.3633969996821038
0.07297492027282715,0.3633969996821038
0.07497382164001465,0.36851526728326023
0.0759742259979248,0.3633969996821038
0.0779728889465332,0.36851526728326023
0.07897281646728516,0.36851526728326023
0.08097219467163086,0.36851526728326023
0.08297133445739746,0.36851526728326023
0.08497071266174316,0.36851526728326023
0.08697009086608887,0.36851526728326023
0.08896994590759277,0.37363353488441664
0.09096884727478027,0.37363353488441664
0.09296870231628418,0.37363353488441664
0.09496784210205078,0.378751802485573
0.09696698188781738,0.378751802485573
0.09796667098999023,0.378751802485573
0.09996652603149414,0.378751802485573
0.10096549987792969,0.3838700700867294
0.10196518898010254,0.3838700700867294
0.1029655933380127,0.3838700700867294
0.10396456718444824,0.3838700700867294
0.10396456718444824,0.38898833768788577
0.10596370697021484,0.38898833768788577
0.10596370697021484,0.38898833768788577
0.1069638729095459,0.38898833768788577
0.10796332359313965,0.38898833768788577
0.10996246337890625,0.38898833768788577
0.1109621524810791,0.38898833768788577
0.11196184158325195,0.38898833768788577
0.1129617691040039,0.38898833768788577
0.11496090888977051,0.38898833768788577
0.11596107482910156,0.3941066052890422
0.11696052551269531,0.3941066052890422
0.11795997619628906,0.3941066052890422
0.11895966529846191,0.3941066052890422
0.12095904350280762,0.39922487289019853
0.12195944786071777,0.39922487289019853
0.12395811080932617,0.39922487289019853
0.12495779991149902,0.39922487289019853
0.12695693969726562,0.39922487289019853
0.12795662879943848,0.40946140809251136
0.12995648384094238,0.40946140809251136
0.13095569610595703,0.40946140809251136
0.13195562362670898,0.4145796756936677
0.1339550018310547,0.4145796756936677
0.1359548568725586,0.4196979432948241
0.13695383071899414,0.4196979432948241
0.137953519821167,0.4196979432948241
0.13895320892333984,0.4196979432948241
0.1399528980255127,0.4196979432948241
0.14095282554626465,0.4196979432948241
0.1419522762298584,0.42481621089598054
0.14295315742492676,0.42481621089598054
0.1439516544342041,0.42481621089598054
0.14495134353637695,0.42481621089598054
0.1459510326385498,0.42993447849713684
0.14695072174072266,0.42993447849713684
0.1479506492614746,0.42993447849713684
0.14895009994506836,0.42993447849713684
0.14995026588439941,0.42993447849713684
0.15095043182373047,0.43505274609829325
0.1519489288330078,0.43505274609829325
0.15294861793518066,0.43505274609829325
0.15394830703735352,0.44017101369944966
0.15594768524169922,0.44017101369944966
0.15694832801818848,0.44017101369944966
0.15894699096679688,0.44017101369944966
0.15994644165039062,0.44017101369944966
0.16094613075256348,0.445289281300606
0.16194629669189453,0.445289281300606
0.16294574737548828,0.445289281300606
0.16494512557983398,0.445289281300606
0.16594457626342773,0.45040754890176254
0.16794395446777344,0.45040754890176254
0.1689441204071045,0.45040754890176254
0.16994357109069824,0.45040754890176254
0.17194294929504395,0.46064408410407526
0.1729423999786377,0.46064408410407526
0.17394232749938965,0.46064408410407526
0.1749417781829834,0.46576235170523167
0.17594170570373535,0.46576235170523167
0.1769413948059082,0.46576235170523167
0.1789407730102539,0.46576235170523167
0.17993998527526855,0.470880619306388
0.1809396743774414,0.470880619306388
0.18193936347961426,0.47599888690754444
0.1829395294189453,0.47599888690754444
0.18393898010253906,0.47599888690754444
0.18593811988830566,0.47599888690754444
0.18693804740905762,0.47599888690754444
0.18793773651123047,0.47599888690754444
0.18893718719482422,0.48111715450870085
0.18993735313415527,0.48111715450870085
0.19093680381774902,0.48623542210985715
0.19193720817565918,0.48623542210985715
0.19293618202209473,0.49135368971101356
0.19393563270568848,0.49135368971101356
0.19493532180786133,0.48111715450870085
0.19593501091003418,0.49135368971101356
0.19693613052368164,0.49135368971101356
0.19793462753295898,0.49135368971101356
0.19893479347229004,0.49647195731217
0.19993376731872559,0.49647195731217
0.20093345642089844,0.49647195731217
0.20293283462524414,0.49647195731217
0.2039327621459961,0.5015902249133263
0.20493245124816895,0.5015902249133263
0.20693135261535645,0.5118267601156392
0.2079310417175293,0.5118267601156392
0.20893049240112305,0.5169450277167955
0.209930419921875,0.5169450277167955
0.2119295597076416,0.5169450277167955
0.21292996406555176,0.5220632953179519
0.2139291763305664,0.5220632953179519
0.21492886543273926,0.5220632953179519
0.215928316116333,0.5220632953179519
0.21692800521850586,0.5271815629191083
0.2179279327392578,0.5271815629191083
0.21892762184143066,0.5271815629191083
0.21992802619934082,0.5271815629191083
0.22092700004577637,0.5322998305202647
0.22292685508728027,0.5322998305202647
0.22392702102661133,0.5322998305202647
0.22592544555664062,0.5374180981214212
0.22792553901672363,0.5425363657225775
0.22892498970031738,0.5425363657225775
0.22992491722106934,0.5476546333237339
0.23092365264892578,0.5476546333237339
0.23292303085327148,0.5476546333237339
0.23392271995544434,0.5578911685260467
0.2349236011505127,0.5578911685260467
0.23592257499694824,0.5630094361272031
0.236922025680542,0.5630094361272031
0.23792195320129395,0.5681277037283595
0.2389216423034668,0.5681277037283595
0.23992085456848145,0.5681277037283595
0.2409207820892334,0.5732459713295158
0.24192023277282715,0.5732459713295158
0.2429196834564209,0.5732459713295158
0.24391937255859375,0.5783642389306723
0.2449193000793457,0.5783642389306723
0.24591898918151855,0.5783642389306723
0.2469184398651123,0.5783642389306723
0.24791908264160156,0.5783642389306723
0.2489180564880371,0.5834825065318286
0.24991750717163086,0.5834825065318286
0.2509171962738037,0.5834825065318286
0.2529168128967285,0.5886007741329851
0.25391650199890137,0.5886007741329851
0.2549164295196533,0.6039555769364541
0.25591611862182617,0.6039555769364541
0.2569153308868408,0.6039555769364541
0.25791478157043457,0.6090738445376106
0.2599146366119385,0.6090738445376106
0.2609140872955322,0.6090738445376106
0.2619140148162842,0.614192112138767
0.26291346549987793,0.614192112138767
0.2639129161834717,0.614192112138767
0.26491284370422363,0.6193103797399234
0.2659144401550293,0.6193103797399234
0.26691198348999023,0.6193103797399234
0.2679121494293213,0.6244286473410798
0.26891183853149414,0.6295469149422361
0.2699112892150879,0.6295469149422361
0.27091097831726074,0.6295469149422361
0.2719104290008545,0.6295469149422361
0.27291059494018555,0.6346651825433927
0.27490997314453125,0.6346651825433927
0.275909423828125,0.639783450144549
0.27690887451171875,0.639783450144549
0.2779085636138916,0.6500199853468617
0.27890849113464355,0.6500199853468617
0.2799081802368164,0.6551382529480181
0.2819077968597412,0.6551382529480181
0.28290700912475586,0.6551382529480181
0.2839066982269287,0.6602565205491745
0.28490734100341797,0.6602565205491745
0.2859067916870117,0.6653747881503309
0.28690624237060547,0.6653747881503309
0.2879064083099365,0.6653747881503309
0.28890514373779297,0.6704930557514873
0.2899048328399658,0.6704930557514873
0.29090452194213867,0.6704930557514873
0.2919042110443115,0.6756113233526437
0.2929039001464844,0.6756113233526437
0.29390382766723633,0.6858478585549564
0.2949032783508301,0.6807295909538
0.29590296745300293,0.6858478585549564
0.2969026565551758,0.6858478585549564
0.2989022731781006,0.6960843937572693
0.29990172386169434,0.6960843937572693
0.30190110206604004,0.7012026613584256
0.302901029586792,0.7012026613584256
0.30390071868896484,0.706320928959582
0.3049004077911377,0.7114391965607384
0.30590009689331055,0.7165574641618948
0.30789947509765625,0.7165574641618948
0.3088991641998291,0.7165574641618948
0.30989909172058105,0.7216757317630511
0.31189799308776855,0.7216757317630511
0.3128976821899414,0.7267939993642076
0.31389737129211426,0.7319122669653639
0.31589674949645996,0.7319122669653639
0.3168959617614746,0.7319122669653639
0.3188953399658203,0.7472670697688333
0.31989526748657227,0.7472670697688333
0.3218953609466553,0.7523853373699896
0.323894739151001,0.7523853373699896
0.3258938789367676,0.757503604971146
0.3278927803039551,0.7626218725723023
0.32889294624328613,0.7677401401734588
0.3298919200897217,0.7728584077746151
0.33089160919189453,0.7728584077746151
0.3318920135498047,0.7779766753757715
0.33289146423339844,0.7779766753757715
0.3338909149169922,0.7882132105780844
0.33489084243774414,0.7933314781792408
0.3358907699584961,0.7933314781792408
0.33688998222351074,0.7933314781792408
0.3378894329071045,0.7984497457803971
0.33888959884643555,0.8035680133815534
0.34088873863220215,0.8035680133815534
0.341888427734375,0.8035680133815534
0.3438875675201416,0.8086862809827099
0.34488725662231445,0.8138045485838662
0.34688639640808105,0.8189228161850227
0.3478860855102539,0.824041083786179
0.34888577461242676,0.824041083786179
0.35088515281677246,0.8342776189884917
0.3518850803375244,0.8342776189884917
0.353884220123291,0.8342776189884917
0.35488390922546387,0.8445141541908046
0.3559110164642334,0.8496324217919611
0.3578829765319824,0.8496324217919611
0.359882116317749,0.8547506893931174
0.3608818054199219,0.8598689569942737
0.3618814945220947,0.8649872245954301
0.36388134956359863,0.8649872245954301
0.36588072776794434,0.8649872245954301
0.36787962913513184,0.8752237597977429
0.3688793182373047,0.8854602950000557
0.3708791732788086,0.890578562601212
0.37187838554382324,0.890578562601212
0.3728785514831543,0.9008150978035251
0.37387776374816895,0.9059333654046814
0.3748774528503418,0.9059333654046814
0.37587714195251465,0.9059333654046814
0.3768773078918457,0.9110516330058377
0.37787699699401855,0.9110516330058377
0.3788762092590332,0.9161699006069942
0.37987637519836426,0.9161699006069942
0.3808755874633789,0.9212881682081505
0.38187527656555176,0.9212881682081505
0.3828749656677246,0.9315247034104633
0.38387513160705566,0.9315247034104633
0.3848750591278076,0.9366429710116196
0.3868744373321533,0.941761238612776
0.38787317276000977,0.941761238612776
0.38987255096435547,0.9519977738150889
0.3908729553222656,0.9519977738150889
0.392871618270874,0.9571160414162454
0.3938717842102051,0.9622343090174017
0.3958706855773926,0.967352576618558
0.39687037467956543,0.9775891118208708
0.3978707790374756,0.9775891118208708
0.3998696804046631,0.9827073794220271
0.40086960792541504,0.9827073794220271
0.4018692970275879,0.9878256470231837
0.40286898612976074,0.99294391462434
0.4038686752319336,0.9980621822254964
0.4058678150177002,0.9980621822254964
0.4078679084777832,1.0031804498266526
0.4098663330078125,1.008298717427809
0.41086554527282715,1.0134169850289656
0.41286516189575195,1.0236535202312784
0.4138655662536621,1.0287717878324347
0.4158642292022705,1.033890055433591
0.41686391830444336,1.0390083230347475
0.4178636074066162,1.0441265906359039
0.41886377334594727,1.0441265906359039
0.4198629856109619,1.0492448582370604
0.42086315155029297,1.0492448582370604
0.4218628406524658,1.0543631258382167
0.42286205291748047,1.059481393439373
0.4238617420196533,1.059481393439373
0.42486143112182617,1.069717928641686
0.4258613586425781,1.0748361962428423
0.4268608093261719,1.0748361962428423
0.42786097526550293,1.0748361962428423
0.4288604259490967,1.085072731445155
0.42985987663269043,1.085072731445155
0.4308595657348633,1.0901909990463114
0.43185925483703613,1.0953092666474677
0.4328591823577881,1.0953092666474677
0.43385863304138184,1.1004275342486243
0.4348587989807129,1.1055458018497806
0.4368577003479004,1.1055458018497806
0.43785715103149414,1.1055458018497806
0.438856840133667,1.1209006046532497
0.43985676765441895,1.1260188722544062
0.4408562183380127,1.1260188722544062
0.44185638427734375,1.1260188722544062
0.44385528564453125,1.1311371398555625
0.4448549747467041,1.136255407456719
0.44585466384887695,1.1413736750578753
0.4468545913696289,1.1413736750578753
0.44785404205322266,1.1516102102601882
0.4488542079925537,1.1516102102601882
0.4508531093597412,1.1516102102601882
0.45185279846191406,1.1516102102601882
0.4528524875640869,1.1669650130636573
0.45385241508483887,1.1720832806648136
0.4548518657684326,1.1720832806648136
0.45585203170776367,1.1720832806648136
0.4568514823913574,1.1772015482659701
0.45785093307495117,1.1772015482659701
0.4588508605957031,1.1874380834682827
0.459850549697876,1.1874380834682827
0.46085023880004883,1.1925563510694392
0.4618499279022217,1.1976746186705955
0.46284985542297363,1.1976746186705955
0.4638493061065674,1.1976746186705955
0.46484899520874023,1.2079111538729081
0.465848445892334,1.2130294214740647
0.46684813499450684,1.2181476890752212
0.4678480625152588,1.2181476890752212
0.46884751319885254,1.2232659566763775
0.4698474407196045,1.228384224277534
0.47084689140319824,1.228384224277534
0.4718465805053711,1.2335024918786903
0.47284626960754395,1.2232659566763775
0.4738459587097168,1.2335024918786903
0.47484564781188965,1.2386207594798468
0.4758453369140625,1.2386207594798468
0.47684526443481445,1.253975562283316
0.4778454303741455,1.253975562283316
0.47884440422058105,1.2590938298844723
0.4798440933227539,1.2642120974856288
0.4818437099456787,1.2642120974856288
