l,k,time,hip_torque,hip_angle,hip_speed,crank1_torque,crank1_angle,crank1_speed,body_y,body_dy,body_ddy,body_rz
,,1.3645999999998824,0.0042236738333573075,0.19258283427819156,-0.1404208406104871,-0.06934623078322032,-0.7019534048396214,0.07642125852075675,0.3443670875817368,0.26735751089332427,-9.327435530928351,-1.9275763164340065e-16
,,1.3647999999998823,0.004217792827122655,0.19255572621866623,-0.13554029762732858,-0.06933893414886605,-0.7019368768656481,0.08263986986729017,0.34442018564196664,0.2654903011492486,-9.336048720378354,-1.9089377917082368e-16
,,1.3649999999998823,0.004211848965055735,0.19252958257224131,-0.13071823212393818,-0.0693319052734655,-0.7019191336819485,0.08871591849783482,0.3444729099132124,0.26362135622879224,-9.344724602281806,-1.8901556237578004e-16
,,1.3651999999998823,0.004205846252502772,0.19250439143337125,-0.12595569435077192,-0.06932514195915977,-0.7019002038471516,0.09464917398503052,0.3445252600461513,0.2617506646945755,-9.35345767108381,-1.8712583500961188e-16
,,1.3653999999998823,0.004199788639517867,0.19248014069659422,-0.12125368388472557,-0.06931864193077902,-0.7018801159512426,0.10043947954457125,0.34457723568938997,0.2598782161933469,-9.362242506142927,-1.8522421687541867e-16
,,1.3655999999998822,0.004193680019651579,0.19245681806659432,-0.11661314999895092,-0.0693124028383011,-0.7018588986011962,0.1060867502301021,0.3446288364896778,0.2580040014390452,-9.371073771508309,-1.8331275597893367e-16
,,1.3657999999998822,0.004187524230321948,0.1924344110680389,-0.11203499277825384,-0.06930642225953047,-0.7018365804067654,0.11159097215604405,0.34468006209211693,0.25612801219576026,-9.37994621642485,-1.813937538471756e-16
,,1.3659999999998822,0.004181325051267898,0.19241290705538308,-0.10752006327820993,-0.06930069770249479,-0.7018131899666687,0.11695220048198982,0.344730912140369,0.2542502412602347,-9.388854677627734,-1.7946766914048419e-16
,,1.3661999999998822,0.004175086205013068,0.19239229322244422,-0.10306916469402172,-0.06929522660803311,-0.7017887558549847,0.12217055842139797,0.3447813862768579,0.2523706824443731,-9.397794079308019,-1.775364545148768e-16
,,1.3663999999998822,0.0041688113556022964,0.19237255661192015,-0.09868305262098413,-0.06929000635223996,-0.7017633066078718,0.1272462355637287,0.34483148414296944,0.2504893305575886,-9.406759433922552,-1.7560066235317964e-16
,,1.3665999999998821,0.004162504108779808,0.19235368412471013,-0.09436243604965804,-0.06928503424894177,-0.7017368707105657,0.1321794865300319,0.3448812053792472,0.24860618138890034,-9.415745843441293,-1.7366241274994684e-16
,,1.366799999999882,0.004156168010997855,0.19233566252915674,-0.09010797776765776,-0.06928030755213302,-0.7017094765846721,0.13697062946916164,0.344930549625585,0.24672123168896934,-9.424748499654994,-1.7172258650521636e-16
,,1.366999999999882,0.004149806550060876,0.19231847847004951,-0.08592029553649262,-0.0692758234584697,-0.7016811525756902,0.14162004491095767,0.3449795165214154,0.24483447915210063,-9.433762684343538,-1.6978170884062174e-16
,,1.367199999999882,0.004143423153459051,0.192302118477621,-0.08179996214221028,-0.0692715791095711,-0.7016519269409177,0.14612817386129173,0.345028105705895,0.2429459223978064,-9.44278377147112,-1.6784171650152317e-16
,,1.367399999999882,0.004137021189398444,0.19228656897627056,-0.07774750675241938,-0.06926757159449842,-0.7016218278375566,0.15049551680585044,0.34507631681808554,0.24105556095273342,-9.451807225364927,-1.6590296581953875e-16
,,1.367599999999882,0.00413060396555664,0.192271816293244,-0.07376341513304382,-0.06926379795206881,-0.7015908833111516,0.15472263202438746,0.345124149497132,0.23916339523218738,-9.460828602730203,-1.6396816003289717e-16
,,1.367799999999882,0.004124174729561479,0.1922578466671003,-0.0698481307183035,-0.06926025517320744,-0.7015591212843038,0.15881013423905088,0.3451716033824363,0.2372694265216488,-9.469843552692842,-1.620368526849162e-16
,,1.367999999999882,0.004117736668340908,0.1922446462560801,-0.0660020551018672,-0.06925694020326945,-0.701526569545664,0.16275869320045783,0.34521867811382795,0.2353736569583357,-9.47884781656555,-1.601098366617923e-16
,,1.368199999999882,0.004111292908197857,0.19223220114630618,-0.062225548870066615,-0.06925384994429165,-0.7014932557392467,0.16656903208641805,0.34526537333173046,0.23347608951248658,-9.48783722924562,-1.581896233814346e-16
,,1.368399999999882,0.004104846514800878,0.19222049735982738,-0.05851893239333395,-0.069250981257346,-0.7014592073539514,0.17024192647573777,0.34531168867732426,0.2315767279689681,-9.496807717592343,-1.562762756284381e-16
